name,BCELoss,IsotonicBCE,Focal Loss,IsotonicFocal,Dice++Loss
n8b,0.016879648,0.035714287,0.45255807,0.3432836,0.022440553
n8e,0.009307853,0.035714287,0.6674951,0.52272725,0.7079574
n9d,0.12849058,0.075630255,0.7509075,0.52272725,0.26067433
na5,0.0010009201,0.027272727,0.7337913,0.52272725,0.4969846
na7,0.003197154,0.027272727,0.42259648,0.3432836,0.6461793
na7,0.0005181652,0.0,0.18323217,0.2682927,0.08490122
na8,0.0011429405,0.027272727,0.60830665,0.5,0.61091185
na8,0.00056891906,0.0,0.27785546,0.3432836,0.3203961
na9,0.0009998297,0.027272727,0.20673923,0.2682927,0.12303945
naa,0.0005796333,0.0,0.18636993,0.2682927,0.010352199
naa,0.0005659744,0.0,0.2963212,0.3432836,0.35717347
naa,0.0011467427,0.027272727,0.23222315,0.3432836,0.41613045
naa,0.00055941736,0.0,0.30787858,0.3432836,0.56929296
naa,0.0006242525,0.0,0.21630456,0.2682927,0.007610676
nab,0.00070011604,0.027272727,0.17507511,0.2682927,0.12881944
1V7,0.8908992,0.77319586,0.96042806,0.9,0.8887155
1V7,0.8908909,0.77319586,0.9606743,0.9,0.888759
b1d,0.8878352,0.62068963,0.96632606,0.9535865,0.8695437
b1e,0.87251747,0.40298507,0.91195154,0.7586207,0.8902353
b26,0.88800186,0.62068963,0.966393,0.9535865,0.86935556
b8d,0.89105564,0.77319586,0.9611325,0.9,0.88892937
2R0,0.8959007,0.91818184,0.96170914,0.9,0.8875363
2r0,0.89608604,0.91818184,0.9715478,0.9535865,0.89691323
3m3,0.8980671,0.9611651,0.96821535,0.9535865,0.8881719
1ul,0.8967557,0.91818184,0.9591229,0.9,0.8944802
3m3,0.8987943,0.9611651,0.9674736,0.9535865,0.8889793
1ul,0.89696485,0.9611651,0.9723417,0.9535865,0.90251654
3m3,0.89730096,0.9611651,0.9693541,0.9535865,0.8881234
2zg,0.8937623,0.8795383,0.9451553,0.8115942,0.88676596
2ZG,0.89784336,0.9611651,0.9666976,0.9535865,0.8758047
2R0,0.893769,0.88372093,0.96744186,0.9535865,0.89526254
3WG,0.89593196,0.91818184,0.9545962,0.9,0.8834938
2ZG,0.89595914,0.91818184,0.93567544,0.8115942,0.88192564
3WG,0.8982527,0.9611651,0.9554615,0.9,0.8794204
3WG,0.8970669,0.9611651,0.9522754,0.84615386,0.8958438
2ZG,0.8986647,0.9611651,0.966594,0.9535865,0.8877328
2ZG,0.892784,0.86538464,0.93942493,0.8115942,0.8895892
2ZG,0.891512,0.77319586,0.9257304,0.8115942,0.86434263
3WG,0.89652616,0.91818184,0.9505368,0.8333333,0.88186985
2ZG,0.8948612,0.88372093,0.92969775,0.8115942,0.8837762
1UL,0.8967557,0.91818184,0.9591229,0.9,0.8944802
1UL,0.8972068,0.9611651,0.97314,0.9535865,0.90259403
1UL,0.89775246,0.9611651,0.96491766,0.9,0.9071808
1UL,0.89696485,0.9611651,0.9723417,0.9535865,0.90251654
1UL,0.8967861,0.91818184,0.95834124,0.9,0.89435565
2WK,0.8968948,0.9611651,0.9725481,0.9535865,0.9025704
1UL,0.8968354,0.9611651,0.9579774,0.9,0.8943043
1WW,0.89744765,0.9611651,0.9702377,0.9535865,0.8929163
1WW,0.8973521,0.9611651,0.9712861,0.9535865,0.89304376
3M3,0.8980139,0.9611651,0.9685241,0.9535865,0.8883301
1WW,0.89769095,0.9611651,0.9719027,0.9535865,0.892857
1WW,0.897468,0.9611651,0.97154164,0.9535865,0.89277786
5XF,0.8979797,0.9611651,0.96605366,0.9535865,0.88769805
2ZG,0.89881104,0.9611651,0.9684608,0.9535865,0.88977563
2ZG,0.89303917,0.86538464,0.9354486,0.8115942,0.8886016
2ZG,0.8937623,0.8795383,0.94515514,0.8115942,0.886766
2ZG,0.89140445,0.77319586,0.91203004,0.7586207,0.86071736
2ZG,0.89450204,0.88372093,0.94759345,0.8115942,0.8908274
b2e,0.89864594,0.9611651,0.9707065,0.9535865,0.8890374
b72,0.8966764,0.91818184,0.96979403,0.9535865,0.88833773
2WA,0.89562356,0.88372093,0.8894729,0.68421054,0.8872541
2WA,0.8956593,0.88372093,0.87306374,0.52272725,0.8847024
b1b,0.8956679,0.88372093,0.8905903,0.68421054,0.88696253
5C2,0.0037102164,0.027272727,0.9725716,0.9535865,0.8667495
4Q5,0.8988774,0.9611651,0.97642034,0.983871,0.9149628
b26,0.8985181,0.9611651,0.9749537,0.9535865,0.9139542
3TF,0.895297,0.88372093,0.97765356,0.983871,0.8938453
3rx,0.89360595,0.86538464,0.928859,0.8115942,0.8808357
3rx,0.89335215,0.86538464,0.9729829,0.9535865,0.8876366
3rx,0.8947952,0.88372093,0.9733836,0.9535865,0.8851145
1IA,0.89281183,0.86538464,0.9779286,0.98757905,0.8903935
3H3,0.8947483,0.88372093,0.91789335,0.7586207,0.884231
1RQ,0.89142764,0.77319586,0.97163403,0.9535865,0.8882434
5GY,0.89618653,0.91818184,0.9795263,1.0,0.8927521
5GX,0.89335465,0.86538464,0.97686917,0.983871,0.89451265
5GX,0.896202,0.91818184,0.9795065,1.0,0.8933186
4TF,0.89576316,0.88372093,0.9774854,0.983871,0.8946499
4DO,0.8944206,0.88372093,0.9771672,0.983871,0.8952317
5GY,0.89633477,0.91818184,0.9795109,1.0,0.8933903
3H2,0.89464355,0.88372093,0.9166485,0.7586207,0.88421744
7V0,0.8959567,0.91818184,0.9801459,1.0,0.89380246
7V0,0.8954721,0.88372093,0.9803303,1.0,0.8944607
3RX,0.8934779,0.86538464,0.9289422,0.8115942,0.88083506
3RX,0.8936059,0.86538464,0.928859,0.8115942,0.8808357
1JS,0.8952502,0.88372093,0.9791628,1.0,0.89316106
1K7,0.89321804,0.86538464,0.9801027,1.0,0.8960412
3RX,0.8946441,0.88372093,0.91801137,0.7586207,0.88422096
1GA,0.89473885,0.88372093,0.9803255,1.0,0.8957291
b14,0.8933732,0.86538464,0.9768897,0.983871,0.8945381
b18,0.8949078,0.88372093,0.9165597,0.7586207,0.8842254
b1e,0.8933669,0.86538464,0.9769182,0.983871,0.8945716
b28,0.8931647,0.86538464,0.97705203,0.983871,0.8943628
ba9,0.8944653,0.88372093,0.9771377,0.983871,0.8952971
154,0.8970733,0.9611651,0.9774385,0.983871,0.89940053
3GX,0.8954864,0.88372093,0.96885836,0.9535865,0.899156
3EH,0.893612,0.86538464,0.9617418,0.9,0.89514846
1OD,0.88634807,0.5,0.9665713,0.9535865,0.8883841
4cd,0.89353037,0.86538464,0.96230686,0.9,0.8946313
4cd,0.893585,0.86538464,0.9626289,0.9,0.89459056
2VX,0.89354265,0.86538464,0.9619083,0.9,0.8945084
2WH,0.89081585,0.77319586,0.9681114,0.9535865,0.8924504
2VX,0.8935619,0.86538464,0.95965385,0.9,0.89432955
2BV,0.8927285,0.86538464,0.952692,0.84615386,0.8749133
1GV,0.8906318,0.77319586,0.9673332,0.9535865,0.89153916
b38,0.886392,0.5,0.96749395,0.9535865,0.88854146
6G1,0.89581275,0.88372093,0.82966137,0.52272725,0.8925735
6G1,0.89651287,0.91818184,0.75887793,0.52272725,0.88063234
2XQ,0.8951157,0.88372093,0.7974335,0.52272725,0.89345604
b4b,0.8946276,0.88372093,0.4738142,0.3432836,0.8725604
2zx,0.8969217,0.9611651,0.9710524,0.9535865,0.8917819
2zx,0.8969069,0.9611651,0.97087866,0.9535865,0.89183605
2zx,0.89708763,0.9611651,0.9723656,0.9535865,0.89657176
2xi,0.8939431,0.88372093,0.91623884,0.7586207,0.8915912
2wv,0.8951738,0.88372093,0.91334647,0.7586207,0.8904655
4j2,0.8950798,0.88372093,0.9130373,0.7586207,0.89056844
2zx,0.8971334,0.9611651,0.97247183,0.9535865,0.8965739
2zw,0.8970685,0.9611651,0.9720302,0.9535865,0.89656526
2xi,0.8951927,0.88372093,0.9140621,0.7586207,0.8905728
4jf,0.89512867,0.88372093,0.90878135,0.7586207,0.89051014
4pe,0.8938571,0.88372093,0.919428,0.7586207,0.88810307
4pc,0.8944498,0.88372093,0.93318665,0.8115942,0.89080036
2zx,0.8969737,0.9611651,0.9708201,0.9535865,0.8917407
2zx,0.89695776,0.9611651,0.9711657,0.9535865,0.89174616
4jf,0.8943943,0.88372093,0.93037766,0.8115942,0.8907095
4jf,0.8944621,0.88372093,0.93226403,0.8115942,0.89081264
2zx,0.89695436,0.9611651,0.97108364,0.9535865,0.8916132
2zx,0.89705384,0.9611651,0.9721591,0.9535865,0.89643055
4jf,0.8950919,0.88372093,0.9100296,0.7586207,0.8904256
4ws,0.8945011,0.88372093,0.93084186,0.8115942,0.8906487
4pc,0.8952505,0.88372093,0.9137587,0.7586207,0.89065677
4ws,0.8939714,0.88372093,0.91915554,0.7586207,0.8880167
6OH,0.89128846,0.77319586,0.95043385,0.8333333,0.87551665
1OD,0.8970947,0.9611651,0.97750574,0.983871,0.89276296
6GN,0.8948235,0.88372093,0.9500133,0.8333333,0.8834344
b09,0.8964479,0.91818184,0.97030693,0.9535865,0.8827385
b0a,0.89302564,0.86538464,0.9388268,0.8115942,0.8642216
b9b,0.89456975,0.88372093,0.9534749,0.84615386,0.88352036
ba2,0.89508486,0.88372093,0.9634374,0.9,0.8890919
ba3,0.89484334,0.88372093,0.9532523,0.84615386,0.8835194
ba6,0.8945988,0.88372093,0.95370156,0.867027,0.8835175
bac,0.8945109,0.88372093,0.95304686,0.84615386,0.8834955
bac,0.8950884,0.88372093,0.9635328,0.9,0.8890986
4W8,0.89492136,0.88372093,0.97371465,0.9535865,0.8976174
5d9,0.8965689,0.91818184,0.9722109,0.9535865,0.88494706
3AO,0.894788,0.88372093,0.97554964,0.9535865,0.89116335
5OY,0.8922481,0.77319586,0.96677107,0.9535865,0.8918786
2JE,0.8830389,0.40298507,0.97782224,0.983871,0.8932522
7VT,0.8978763,0.9611651,0.95410234,0.9,0.87466735
4W8,0.89335614,0.86538464,0.9763654,0.983871,0.8865169
4W8,0.8933191,0.86538464,0.9762889,0.966892,0.88647336
4U5,0.89501166,0.88372093,0.95920473,0.9,0.8942098
4W8,0.89507186,0.88372093,0.96149045,0.9,0.89385146
4U5,0.8902426,0.77319586,0.96997064,0.9535865,0.8812315
4W8,0.8933963,0.86538464,0.97637683,0.983871,0.88650507
3AY,0.89518017,0.88372093,0.96826965,0.9535865,0.89608955
4YH,0.8943566,0.88372093,0.95669675,0.9,0.8953236
6GL,0.8966997,0.91818184,0.96438164,0.9,0.89650536
3AZ,0.89657426,0.91818184,0.9571159,0.9,0.90172297
6WQ,0.89247537,0.86538464,0.97998786,1.0,0.8884368
5D9,0.8965689,0.91818184,0.9722109,0.9535865,0.88494706
3ND,0.8937802,0.88372093,0.9745501,0.9535865,0.8974112
3AZ,0.89410317,0.88372093,0.97248334,0.9535865,0.8928957
3AZ,0.89529145,0.88372093,0.9760193,0.9535865,0.8933282
5D9,0.8963125,0.91818184,0.9498357,0.8333333,0.8901503
5D9,0.8958327,0.91818184,0.96939665,0.9535865,0.88445795
5H4,0.8946876,0.88372093,0.9520422,0.84615386,0.88937205
5D9,0.8960283,0.91818184,0.9705027,0.9535865,0.8838981
b19,0.8966223,0.91818184,0.94969153,0.8333333,0.89065194
b1d,0.89386916,0.88372093,0.97422385,0.9535865,0.89739335
b1f,0.89775705,0.9611651,0.9392642,0.8115942,0.89280176
b25,0.89629835,0.91818184,0.9512239,0.83736706,0.8901858
b25,0.89520395,0.88372093,0.96218735,0.9,0.893896
b28,0.89386696,0.88372093,0.97423005,0.9535865,0.8973985
b2b,0.89183366,0.77319586,0.9640239,0.9,0.89152664
b2d,0.89520633,0.88372093,0.9622509,0.9,0.8938986
b47,0.8964364,0.91818184,0.95147175,0.844438,0.8911607
b49,0.8961891,0.91818184,0.95117605,0.8360015,0.8901719
b99,0.89538026,0.88372093,0.97160465,0.9535865,0.89491904
b9b,0.8946315,0.88372093,0.96534604,0.9,0.8917604
1UA,0.89546037,0.88372093,0.94463265,0.8115942,0.8958568
3gx,0.89622414,0.91818184,0.97870284,1.0,0.8894257
1KT,0.8969216,0.9611651,0.9659691,0.9535865,0.8928656
1T0,0.8950749,0.88372093,0.970696,0.9535865,0.8967297
3S5,0.8958506,0.91818184,0.97848666,1.0,0.8887184
3H5,0.8970201,0.9611651,0.9798973,1.0,0.8885457
3H5,0.8970771,0.9611651,0.97993076,1.0,0.888552
3HG,0.8958011,0.88372093,0.97829014,1.0,0.88893545
3GX,0.8957669,0.88372093,0.97848755,1.0,0.8885476
3HG,0.8960829,0.91818184,0.97887564,1.0,0.88812774
3GX,0.89622414,0.91818184,0.97870284,1.0,0.8894258
1R4,0.8961328,0.91818184,0.9786652,1.0,0.8893657
b06,0.8966326,0.91818184,0.974817,0.9535865,0.89532644
b09,0.8966539,0.91818184,0.974802,0.9535865,0.89534986
b2b,0.89715725,0.9611651,0.97546387,0.9535865,0.8962411
b30,0.8973281,0.9611651,0.9755744,0.9535865,0.89629483
b32,0.89715064,0.9611651,0.97307026,0.9535865,0.8953038
b56,0.8970921,0.9611651,0.97495884,0.9535865,0.89400727
b68,0.8951749,0.88372093,0.9711543,0.9535865,0.8966569
b68,0.89577425,0.88372093,0.97273624,0.9535865,0.89056146
b71,0.8970739,0.9611651,0.9750245,0.9535865,0.8940001
b73,0.8957791,0.88372093,0.97268516,0.9535865,0.8905663
b87,0.8970746,0.9611651,0.97501945,0.9535865,0.89401215
1QW,0.89768213,0.9611651,0.975576,0.9535865,0.8911508
2C7,0.8955426,0.88372093,0.9726068,0.9535865,0.896114
b48,0.89641523,0.91818184,0.97252446,0.9535865,0.89302826
b49,0.89625096,0.91818184,0.97398573,0.9535865,0.89391685
5A5,0.8966245,0.91818184,0.9725667,0.9535865,0.9011222
7P4,0.8912192,0.77319586,0.9747463,0.9535865,0.8909244
5GQ,0.8961649,0.91818184,0.97803485,1.0,0.8922055
3VU,0.8958602,0.91818184,0.9449954,0.8115942,0.8996308
5CL,0.89291835,0.86538464,0.97453755,0.9535865,0.89042175
5CL,0.89750737,0.9611651,0.94784087,0.8115942,0.89745116
5GR,0.89639455,0.91818184,0.9780556,1.0,0.8921208
5GQ,0.8961145,0.91818184,0.9780368,1.0,0.89231056
5GR,0.89610994,0.91818184,0.9779392,0.9911858,0.89251
5GQ,0.8961453,0.91818184,0.9780767,1.0,0.89234036
b16,0.8910848,0.77319586,0.9698775,0.9535865,0.893389
b16,0.89106756,0.77319586,0.96984947,0.9535865,0.8934295
6P2,0.89574367,0.88372093,0.9678463,0.9535865,0.89923453
6MG,0.8944655,0.88372093,0.97658986,0.983871,0.8976818
7KN,0.8940326,0.88372093,0.9622851,0.9,0.89099944
6MG,0.8945243,0.88372093,0.976307,0.9722177,0.897605
6P2,0.891265,0.77319586,0.9631976,0.9,0.89604926
5FK,0.8951368,0.88372093,0.9715291,0.9535865,0.8989993
2CN,0.8923061,0.8566308,0.97188514,0.9535865,0.8947421
6P2,0.89633465,0.91818184,0.95791847,0.9,0.8963371
2EB,0.8968012,0.91818184,0.9733051,0.9535865,0.8853347
b14,0.8946588,0.88372093,0.97634035,0.9820606,0.89755017
b15,0.89159554,0.77319586,0.9621249,0.9,0.8959529
b22,0.89463264,0.88372093,0.97635674,0.983871,0.8975561
b23,0.8907327,0.77319586,0.9608666,0.9,0.8776575
b25,0.8918332,0.77319586,0.96571565,0.9535865,0.8818116
b2a,0.8915332,0.77319586,0.9621472,0.9,0.89595145
b47,0.8923325,0.86538464,0.97208774,0.9535865,0.8947968
b4a,0.8951524,0.88372093,0.9714253,0.9535865,0.89898854
b4a,0.89235026,0.86538464,0.97207123,0.9535865,0.8948071
b4a,0.89514565,0.88372093,0.9714821,0.9535865,0.89898723
bac,0.89245886,0.86538464,0.9720641,0.9535865,0.894817
5FR,0.0018082983,0.027272727,0.02665774,0.0,0.002692938
6YN,0.8874386,0.62068963,0.9779463,0.99359703,0.8717477
2wm,0.89272916,0.86538464,0.9510857,0.83342344,0.890363
1w9,0.8897137,0.77319586,0.97636867,0.983871,0.8949464
2wl,0.8919375,0.77319586,0.9534162,0.84615386,0.8904842
3rm,0.89534193,0.88372093,0.97863823,1.0,0.8936083
2iu,0.8894407,0.77319586,0.9762412,0.9535865,0.8948831
1og,0.89501053,0.88372093,0.97900796,1.0,0.8819415
3ar,0.8968676,0.9611651,0.95026785,0.8333333,0.8946272
3ar,0.89433783,0.88372093,0.962461,0.9,0.8947898
1w9,0.88968647,0.77319586,0.9763629,0.983871,0.8948972
3ar,0.8969446,0.9611651,0.9503161,0.8333333,0.89463866
3ar,0.8969164,0.9611651,0.94977164,0.8333333,0.894611
3rm,0.8966203,0.91818184,0.9794973,1.0,0.8910911
2wl,0.89277154,0.86538464,0.9516098,0.84615386,0.890362
3ch,0.8896958,0.77319586,0.9764093,0.983871,0.89493823
2wk,0.88323385,0.40298507,0.9752298,0.9535865,0.8964888
2a3,0.8912719,0.77319586,0.97391075,0.9535865,0.88916177
3ch,0.88959306,0.77319586,0.9763598,0.983871,0.89489436
2a3,0.88958323,0.77319586,0.976369,0.983871,0.8949585
3as,0.8975921,0.9611651,0.9641943,0.9,0.8933921
1w1,0.8917956,0.77319586,0.95788336,0.9,0.8854262
3wd,0.893498,0.86538464,0.96026874,0.9,0.8905157
3as,0.8961004,0.91818184,0.96464247,0.9,0.89476395
1w1,0.8930576,0.86538464,0.96203494,0.9,0.8904985
1w1,0.8915232,0.77319586,0.9555026,0.9,0.8852884
3g6,0.8928891,0.86538464,0.9753387,0.9535865,0.8829943
3ar,0.89702207,0.9611651,0.9640065,0.9,0.8932297
4z2,0.8937887,0.88372093,0.9561108,0.9,0.88322
3ar,0.89618415,0.91818184,0.96511316,0.9,0.89478064
5nr,0.89460135,0.88372093,0.97219974,0.9535865,0.89112467
3ar,0.8961225,0.91818184,0.9645761,0.9,0.89476025
4z2,0.89373714,0.86538464,0.9558811,0.9,0.8832901
4z2,0.89374346,0.86773735,0.95540446,0.9,0.8832386
3ar,0.89704376,0.9611651,0.9635912,0.9,0.89321697
5nr,0.8940835,0.88372093,0.9695925,0.9535865,0.88439375
5nr,0.894628,0.88372093,0.9669593,0.9535865,0.8823563
1wb,0.8944256,0.88372093,0.9739463,0.9535865,0.89317274
3rm,0.89654666,0.91818184,0.97944605,1.0,0.8909975
1hk,0.89743227,0.9611651,0.9785993,1.0,0.9009211
2a3,0.8913048,0.77319586,0.9738546,0.9535865,0.8891561
1hk,0.8976116,0.9611651,0.9784266,1.0,0.8996657
3ch,0.8896345,0.77319586,0.9763758,0.983871,0.8949099
3ch,0.88963145,0.77319586,0.97637933,0.983871,0.8949391
2yb,0.89596677,0.91818184,0.97958744,1.0,0.89169836
3ch,0.88956964,0.77319586,0.9763816,0.983871,0.8949085
1hk,0.89726937,0.9611651,0.97778815,0.983871,0.89966995
2yb,0.89565843,0.88372093,0.9790341,1.0,0.8936509
3as,0.89604944,0.91818184,0.9646613,0.9,0.89476985
3as,0.89617133,0.91818184,0.9655645,0.92743546,0.89480233
1w1,0.8918642,0.77319586,0.95860595,0.9,0.88540137
3wd,0.8933737,0.86538464,0.95959085,0.9,0.8903735
3ar,0.8970339,0.9611651,0.9498202,0.8333333,0.89460707
4z2,0.89377743,0.88372093,0.9568139,0.9,0.8832529
4z2,0.89363617,0.86538464,0.9557849,0.9,0.8832916
4z2,0.8937489,0.8711357,0.9563615,0.9,0.88333213
3ar,0.8968794,0.9611651,0.9499989,0.8333333,0.89461863
3wq,0.89610106,0.91818184,0.97378314,0.9535865,0.87758833
1wa,0.89534765,0.88372093,0.9734711,0.9535865,0.8943506
1o6,0.89190686,0.77319586,0.9588676,0.9,0.885479
3rm,0.8966311,0.91818184,0.97940534,1.0,0.89105177
3wq,0.89609855,0.91818184,0.97384804,0.9535865,0.8776232
1ll,0.8918389,0.77319586,0.97605103,0.9535865,0.88509274
6ja,0.89564276,0.88372093,0.97297615,0.9535865,0.8850089
4P8,0.894003,0.88372093,0.9787756,1.0,0.89448965
1HJ,0.8957514,0.88372093,0.97837454,1.0,0.897591
1HJ,0.8960042,0.91818184,0.9802265,1.0,0.8928096
2DT,0.8942803,0.88372093,0.97275984,0.9535865,0.8872389
4UR,0.8975143,0.9611651,0.9793737,1.0,0.8995726
3B9,0.8969882,0.9611651,0.96494716,0.9,0.8933335
1EH,0.89365697,0.86538464,0.9228408,0.8115942,0.8881028
3BX,0.89232326,0.86538464,0.9390738,0.8115942,0.9016092
1NW,0.89569813,0.88372093,0.98023784,1.0,0.8926011
1NW,0.8958182,0.88372093,0.9801672,1.0,0.8927533
1NW,0.8957757,0.88372093,0.98022616,1.0,0.89276105
1NW,0.8958749,0.91818184,0.9802831,1.0,0.8928344
1E9,0.8948711,0.88372093,0.9771498,0.983871,0.8915224
1HK,0.8941495,0.88372093,0.97327965,0.9535865,0.8929423
1HJ,0.89599633,0.91818184,0.9802185,1.0,0.89215624
4P8,0.89412075,0.88372093,0.978773,1.0,0.8944725
2QF,0.8939826,0.88372093,0.9768041,0.983871,0.8908584
2DS,0.8942879,0.88372093,0.97436416,0.9535865,0.88771737
5Z7,0.8936052,0.86538464,0.91516626,0.7586207,0.8871451
2DS,0.89421225,0.88372093,0.97436833,0.9535865,0.8877529
5Y2,0.89494646,0.88372093,0.9720328,0.9535865,0.8932307
2G8,0.89490896,0.88372093,0.9736443,0.9535865,0.8889876
5Y2,0.89556026,0.88372093,0.9729382,0.9535865,0.8849944
6JM,0.8970757,0.9611651,0.9763376,0.9812521,0.89001673
3B9,0.8969335,0.9611651,0.9646612,0.9,0.89332455
2FD,0.89505094,0.88372093,0.9735388,0.9535865,0.8877804
2O9,0.894275,0.88372093,0.9729111,0.9535865,0.88719493
1OG,0.8930385,0.86538464,0.97775054,0.983871,0.88921225
3WL,0.89608955,0.91818184,0.9736813,0.9535865,0.87741
6F8,0.8963002,0.91818184,0.9500088,0.8333333,0.8363816
3WL,0.8962431,0.91818184,0.973403,0.9535865,0.8787384
5Z7,0.893511,0.86538464,0.91532534,0.7586207,0.88711256
5DE,0.8918818,0.77319586,0.97226113,0.9535865,0.89483565
2WK,0.8918683,0.77319586,0.95256853,0.84615386,0.8904794
2G4,0.89423084,0.88372093,0.9743715,0.9535865,0.88773394
2B3,0.8945033,0.88372093,0.9729214,0.9535865,0.8874716
6YL,0.8878803,0.62068963,0.9779612,0.99866265,0.8719959
5DF,0.89211583,0.77319586,0.9724085,0.9535865,0.89479494
2AO,0.8958199,0.88372093,0.97240674,0.9535865,0.888619
3FY,0.89654803,0.91818184,0.97997963,1.0,0.9021902
6JM,0.89718646,0.9611651,0.97716206,0.983871,0.8867845
1FF,0.89392096,0.88372093,0.9251345,0.8115942,0.88771796
1HK,0.8945936,0.88372093,0.97451836,0.9535865,0.89297444
1ZB,0.8949747,0.88372093,0.9734664,0.9535865,0.8877103
2A3,0.8966867,0.91818184,0.97820115,1.0,0.8989117
5WV,0.8950287,0.88372093,0.97366816,0.9535865,0.8799821
4WK,0.8950633,0.88372093,0.97247,0.9535865,0.8892651
3WQ,0.89609855,0.91818184,0.97384804,0.9535865,0.8776232
7AK,0.88746184,0.62068963,0.9778244,0.983871,0.8717117
3AL,0.8955551,0.88372093,0.97989345,1.0,0.89469737
4MN,0.89595,0.91818184,0.9760701,0.9535865,0.8839585
3WQ,0.89610106,0.91818184,0.973783,0.9535865,0.87758845
2DT,0.8943937,0.88372093,0.9729592,0.9535865,0.88724923
3CO,0.89066774,0.77319586,0.8885774,0.68421054,0.7544016
6KX,0.89047855,0.77319586,0.96163946,0.9,0.8949352
5WV,0.89464515,0.88372093,0.9711954,0.9535865,0.88917965
2DT,0.8943027,0.88372093,0.97298187,0.9535865,0.88724303
4WK,0.8943943,0.88372093,0.969649,0.9535865,0.88966644
6KX,0.8918619,0.77319586,0.9646166,0.9,0.8936217
5GQ,0.8918529,0.77319586,0.94006175,0.8115942,0.89099807
2DT,0.89444613,0.88372093,0.97291327,0.9535865,0.88727206
8FR,0.8975772,0.9611651,0.9799321,1.0,0.90423346
8FR,0.8978718,0.9611651,0.97999257,1.0,0.9041621
5WV,0.89468443,0.88372093,0.9732713,0.9535865,0.8767657
1E6,0.8933686,0.86538464,0.977749,0.983871,0.88835526
3WI,0.8951415,0.88372093,0.97603637,0.9535865,0.87975353
1ZU,0.8944396,0.88372093,0.9732337,0.9535865,0.88726133
1LG,0.8954786,0.88372093,0.9738501,0.9535865,0.8944582
4WK,0.894341,0.88372093,0.9694518,0.9535865,0.8895804
6JA,0.89564276,0.88372093,0.97297615,0.9535865,0.885009
2DS,0.8941433,0.88372093,0.9743586,0.9535865,0.8877504
1EI,0.8934133,0.86538464,0.9241129,0.8115942,0.88785887
1WN,0.8961739,0.91818184,0.9775088,0.983871,0.89869475
4MT,0.89392823,0.88372093,0.97658485,0.983871,0.8907903
1NH,0.89351875,0.86538464,0.9309746,0.8115942,0.88831
1HK,0.894686,0.88372093,0.9740191,0.9535865,0.89359987
1E6,0.8932532,0.86538464,0.97770643,0.983871,0.8890007
4MN,0.89602655,0.91818184,0.97658145,0.983871,0.88502437
5WV,0.89291257,0.86538464,0.97291,0.9535865,0.88864225
b4b,0.8937347,0.86538464,0.97636104,0.983871,0.89061743
b5b,0.89560884,0.88372093,0.97330904,0.9535865,0.8850323
b64,0.89403844,0.88372093,0.92632836,0.8115942,0.88815856
b69,0.89497894,0.88372093,0.97877985,1.0,0.89509904
b72,0.8940168,0.88372093,0.9739335,0.9535865,0.8877901
b74,0.89548004,0.88372093,0.9739497,0.9535865,0.89451987
b78,0.89388174,0.88372093,0.9182048,0.7586207,0.887208
b8d,0.8938515,0.88372093,0.91777515,0.7586207,0.8872479
b90,0.8942561,0.88372093,0.9268128,0.8115942,0.8877398
2WA,0.8937857,0.88372093,0.6990454,0.52272725,0.9009984
2IW,0.8988836,0.9611651,0.68454593,0.52272725,0.6094213
6KR,0.8978576,0.9611651,0.971368,0.9535865,0.90084577
5MO,0.8983052,0.9611651,0.9535182,0.8469627,0.8885247
7SH,0.8981817,0.9611651,0.9417938,0.8115942,0.88498497
7SH,0.8981339,0.9611651,0.95666325,0.9,0.8904992
5MO,0.8987471,0.9611651,0.95849323,0.9,0.8910261
3AG,0.89995015,0.9611651,0.9075765,0.7586207,0.8767328
7SI,0.89752674,0.9611651,0.9690085,0.9535865,0.8921511
5O4,0.8979388,0.9611651,0.9706231,0.9535865,0.9056729
7LF,0.8963504,0.91818184,0.843331,0.52272725,0.9055831
5V4,0.8978353,0.9611651,0.9662026,0.9535865,0.8943218
7LF,0.8954799,0.88372093,0.7036005,0.52272725,0.9023045
7Q3,0.8963273,0.91818184,0.91160685,0.7586207,0.89541936
4L4,0.8948709,0.88372093,0.55019534,0.5,0.83257645
5D6,0.89747864,0.9611651,0.972099,0.9535865,0.9023839
4WI,0.8926991,0.86538464,0.72299993,0.52272725,0.90124965
1OW,0.8974428,0.9611651,0.9785982,1.0,0.894554
6UQ,0.898125,0.9611651,0.97815585,1.0,0.8949541
4WI,0.8932966,0.86538464,0.6801082,0.52272725,0.9005822
6BH,0.8989396,0.9611651,0.97185296,0.9535865,0.901239
